"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"130","E003-H2BK20ac LTR5_Hs LTR5_Hs_g1","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,1,1,"#D5A263",2,9.11,2.79210647824516,-2.33771109212829,0.00387596899224806
"131","E003-H2BK20ac LTR5_Hs LTR5_Hs_g10","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,3,3,"#C6DDA4",0,0.41,0.621093854226216,1.50430483737593,0.2
"132","E003-H2BK20ac LTR5_Hs LTR5_Hs_g11","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,1,1,"#DA605C",0.48,0.24,0.429234695990928,0.68965987938785,0.1
"133","E003-H2BK20ac LTR5_Hs LTR5_Hs_g12","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,1,1,"#DCA4C6",0.52,0.29,0.518252697615611,0.63262893435147,0.1
"134","E003-H2BK20ac LTR5_Hs LTR5_Hs_g2","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,2,2,"#6ADC97",1.18,1.91,1.2316942425256,0.0439433475875969,0.0333333333333333
"135","E003-H2BK20ac LTR5_Hs LTR5_Hs_g3","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,1,1,"#DB6BC6",1.74,1.98,1.50406855635713,-0.575312330687437,0.0188679245283019
"136","E003-H2BK20ac LTR5_Hs LTR5_Hs_g4","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,1,1,"#7FDED9",1.22,0.82,0.783413922353551,0.136061549576029,0.0256410256410256
"137","E003-H2BK20ac LTR5_Hs LTR5_Hs_g5","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,0,0,"#88AACF",2,1.11,1.13613735120719,-1.07724299893246,0
"138","E003-H2BK20ac LTR5_Hs LTR5_Hs_g6","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,0.7,0.745355992499931,-0.765534746362977,0
"139","E003-H2BK20ac LTR5_Hs LTR5_Hs_g7","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,1,1,"#7BE94E",0.9,0.54,0.657820091459111,0.377069649079823,0.0384615384615385
"140","E003-H2BK20ac LTR5_Hs LTR5_Hs_g8","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,8,8,"#D6D4CD",0,0.44,0.624742371144323,2.64385618977472,0.333333333333333
"141","E003-H2BK20ac LTR5_Hs LTR5_Hs_g9","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,0,0,"#D4DF64",2,0.49,0.658970730945179,-0.575312330687437,0
"142","E003-H2BK20ac LTR5_Hs LTR5_Hs_U","E003-H2BK20ac","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,1,1,"black",0.84,0.52,0.68872595010166,0.395928676331139,0.0476190476190476
"143","E003-H2BK20ac LTR5A LTR5A_g1","E003-H2BK20ac","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",2,4.15,1.74873691791556,-1.36457243229586,0.00675675675675676
"144","E003-H2BK20ac LTR5A LTR5A_g2","E003-H2BK20ac","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,1.4,1.06363204695662,-1.26303440583379,0
"145","E003-H2BK20ac LTR5A LTR5A_g3","E003-H2BK20ac","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.86,0.953674446283924,-0.895302621333307,0
"146","E003-H2BK20ac LTR5A LTR5A_g4","E003-H2BK20ac","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.44,0.640706680552849,-0.526068811667588,0
"147","E003-H2BK20ac LTR5A LTR5A_g5","E003-H2BK20ac","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.56,0.671497647731614,-0.641546029087524,0
"148","E003-H2BK20ac LTR5A LTR5A_g6","E003-H2BK20ac","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.17,0.377525168068637,-0.22650852980868,0
"149","E003-H2BK20ac LTR5A LTR5A_U","E003-H2BK20ac","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.61,0.790026211047086,-0.687060688339892,0
"150","E003-H2BK20ac LTR5B LTR5B_g1","E003-H2BK20ac","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,1.86,1.27144235282834,-1.51601514700366,0
"151","E003-H2BK20ac LTR5B LTR5B_g10","E003-H2BK20ac","LTR5B",375,"LTR5B_g10","Node89/100",15,2,2,"#8494D8",0.14,0.48,0.717459040466754,1.01936532486693,0.133333333333333
"152","E003-H2BK20ac LTR5B LTR5B_g2","E003-H2BK20ac","LTR5B",375,"LTR5B_g2","Node54/100",55,0,0,"#D5A162",2,1.64,1.35973853695808,-1.40053792958373,0
"153","E003-H2BK20ac LTR5B LTR5B_g3","E003-H2BK20ac","LTR5B",375,"LTR5B_g3","Node11/96",42,0,0,"#81E557",2,1.16,1.01224822284184,-1.11103131238874,0
"154","E003-H2BK20ac LTR5B LTR5B_g4","E003-H2BK20ac","LTR5B",375,"LTR5B_g4","Node97/99",31,1,1,"#CEDCB2",1.44,1.18,1.12258719937563,-0.124328135002201,0.032258064516129
"155","E003-H2BK20ac LTR5B LTR5B_g5","E003-H2BK20ac","LTR5B",375,"LTR5B_g5","Node63/97",30,1,1,"#D8DF6A",1.06,0.75,0.891882585015845,0.192645077942396,0.0333333333333333
"156","E003-H2BK20ac LTR5B LTR5B_g6","E003-H2BK20ac","LTR5B",375,"LTR5B_g6","Node98/98",30,0,0,"#D4BCCD",2,0.93,0.879106525301845,-0.948600847493356,0
"157","E003-H2BK20ac LTR5B LTR5B_g7","E003-H2BK20ac","LTR5B",375,"LTR5B_g7","Node111/99",21,1,1,"#DC6B6D",0.74,0.45,0.641573192719398,0.46394709975979,0.0476190476190476
"158","E003-H2BK20ac LTR5B LTR5B_g8","E003-H2BK20ac","LTR5B",375,"LTR5B_g8","Node57/100",21,1,1,"#74E0A9",0.8,0.48,0.658740763836119,0.434402824145775,0.0476190476190476
"159","E003-H2BK20ac LTR5B LTR5B_g9","E003-H2BK20ac","LTR5B",375,"LTR5B_g9","Node50/98",20,2,2,"#B150DC",0.18,0.57,0.685418105828829,0.934197941604254,0.1
"160","E003-H2BK20ac LTR5B LTR5B_U","E003-H2BK20ac","LTR5B",375,"LTR5B_U","Ungrouped",42,1,1,"black",1.38,1.13,0.949800617035603,-0.0908534304511135,0.0238095238095238
"161","E003-H2BK5ac LTR5 LTR5_g0","E003-H2BK5ac","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.2,0.42640143271122,-0.263034405833794,0
"162","E003-H2BK5ac LTR5_Hs LTR5_Hs_g1","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,5,5,"#D5A263",1.98,14.34,3.62711449997923,-1.35426407700705,0.0193798449612403
"163","E003-H2BK5ac LTR5_Hs LTR5_Hs_g10","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,4,4,"#C6DDA4",0,0.67,0.804720919061856,1.58207999218803,0.266666666666667
"164","E003-H2BK5ac LTR5_Hs LTR5_Hs_g11","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,4,4,"#DA605C",0,0.38,0.546430104025994,1.85725982788392,0.4
"165","E003-H2BK5ac LTR5_Hs LTR5_Hs_g12","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,5,5,"#DCA4C6",0,0.5,0.758786910639328,2,0.5
"166","E003-H2BK5ac LTR5_Hs LTR5_Hs_g2","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,2,2,"#6ADC97",1.62,3.01,1.70261237188295,-0.418639735959039,0.0333333333333333
"167","E003-H2BK5ac LTR5_Hs LTR5_Hs_g3","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,4,4,"#DB6BC6",1.04,3.64,1.72632616275199,0.107803289534515,0.0754716981132075
"168","E003-H2BK5ac LTR5_Hs LTR5_Hs_g4","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,8,8,"#7FDED9",0,1.85,1.36607526006499,1.65896308216493,0.205128205128205
"169","E003-H2BK5ac LTR5_Hs LTR5_Hs_g5","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,1,1,"#88AACF",1.74,1.8,1.21439181269781,-0.485426827170242,0.0277777777777778
"170","E003-H2BK5ac LTR5_Hs LTR5_Hs_g6","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,1.61,1.21351813444475,-1.38404980679516,0
"171","E003-H2BK5ac LTR5_Hs LTR5_Hs_g7","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,7,7,"#7BE94E",0,1.38,1.10809692169899,1.74903842646678,0.269230769230769
"172","E003-H2BK5ac LTR5_Hs LTR5_Hs_g8","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,13,13,"#D6D4CD",0,0.91,0.911154224158578,2.87378228379658,0.541666666666667
"173","E003-H2BK5ac LTR5_Hs LTR5_Hs_g9","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,3,3,"#D4DF64",0.14,1.05,0.857233039988826,0.964376090269279,0.130434782608696
"174","E003-H2BK5ac LTR5_Hs LTR5_Hs_U","E003-H2BK5ac","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,7,7,"black",0,0.9,0.979589689408765,2.07400058144378,0.333333333333333
"175","E003-H2BK5ac LTR5A LTR5A_g1","E003-H2BK5ac","LTR5A",253,"LTR5A_g1","Node1/",148,2,2,"#D1CECB",1.98,7,2.43708718337977,-1.41503749927884,0.0135135135135135
"176","E003-H2BK5ac LTR5A LTR5A_g2","E003-H2BK5ac","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,2.03,1.40313501801782,-1.59931779369823,0
"177","E003-H2BK5ac LTR5A LTR5A_g3","E003-H2BK5ac","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,1.42,1.08413723086772,-1.27500704749987,0
"178","E003-H2BK5ac LTR5A LTR5A_g4","E003-H2BK5ac","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.61,0.802710056211727,-0.687060688339892,0
"179","E003-H2BK5ac LTR5A LTR5A_g5","E003-H2BK5ac","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.71,0.742572650596655,-0.773996325111173,0
"180","E003-H2BK5ac LTR5A LTR5A_g6","E003-H2BK5ac","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.62,0.749140922131558,-0.6959938131099,0
"181","E003-H2BK5ac LTR5A LTR5A_U","E003-H2BK5ac","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.79,0.832363071518843,-0.839959587489532,0
"182","E003-H2BK5ac LTR5B LTR5B_g1","E003-H2BK5ac","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,3.48,1.96679506514604,-2.16349873228288,0
"183","E003-H2BK5ac LTR5B LTR5B_g10","E003-H2BK5ac","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",1.06,0.71,0.807727826946827,0.226003674888827,0.0666666666666667
"184","E003-H2BK5ac LTR5B LTR5B_g2","E003-H2BK5ac","LTR5B",375,"LTR5B_g2","Node54/100",55,1,1,"#D5A162",1.86,2.83,1.55085509160318,-0.937344392150233,0.0181818181818182
"185","E003-H2BK5ac LTR5B LTR5B_g3","E003-H2BK5ac","LTR5B",375,"LTR5B_g3","Node11/96",42,1,1,"#81E557",1.66,1.77,1.35478948381457,-0.469885976274464,0.0238095238095238
"186","E003-H2BK5ac LTR5B LTR5B_g4","E003-H2BK5ac","LTR5B",375,"LTR5B_g4","Node97/99",31,2,2,"#CEDCB2",1.48,2.61,1.52351931760352,-0.26703633639129,0.0645161290322581
"187","E003-H2BK5ac LTR5B LTR5B_g5","E003-H2BK5ac","LTR5B",375,"LTR5B_g5","Node63/97",30,1,1,"#D8DF6A",1.64,1.72,1.37862469896853,-0.443606651475615,0.0333333333333333
"188","E003-H2BK5ac LTR5B LTR5B_g6","E003-H2BK5ac","LTR5B",375,"LTR5B_g6","Node98/98",30,2,2,"#D4BCCD",1.12,1.87,1.34581281061377,0.0639117638201932,0.0666666666666667
"189","E003-H2BK5ac LTR5B LTR5B_g7","E003-H2BK5ac","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,1.2,1.19764077850724,-1.13750352374993,0
"190","E003-H2BK5ac LTR5B LTR5B_g8","E003-H2BK5ac","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,1.04,0.98391097568876,-1.02856915219677,0
"191","E003-H2BK5ac LTR5B LTR5B_g9","E003-H2BK5ac","LTR5B",375,"LTR5B_g9","Node50/98",20,2,2,"#B150DC",0.56,1.1,0.904534033733291,0.514573172829758,0.1
"192","E003-H2BK5ac LTR5B LTR5B_U","E003-H2BK5ac","LTR5B",375,"LTR5B_U","Ungrouped",42,1,1,"black",1.84,2.18,1.29786148892879,-0.669026765509631,0.0238095238095238
"193","E003-H3K18ac LTR5 LTR5_g0","E003-H3K18ac","LTR5",5,"LTR5_g0","-",5,1,1,"-",0.84,0.51,0.674124947205223,0.405451450449646,0.2
"194","E003-H3K18ac LTR5_Hs LTR5_Hs_g1","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,20,20,"#D5A263",1.62,23.29,4.61726010845078,-0.20997316208238,0.0775193798449612
"195","E003-H3K18ac LTR5_Hs LTR5_Hs_g10","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,8,8,"#C6DDA4",0,1.19,1.01199872240108,2.03899413161586,0.533333333333333
"196","E003-H3K18ac LTR5_Hs LTR5_Hs_g11","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,4,4,"#DA605C",0,0.55,0.641573192719398,1.68965987938785,0.4
"197","E003-H3K18ac LTR5_Hs LTR5_Hs_g12","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,4,4,"#DCA4C6",0,0.8,0.752101433090355,1.47393118833241,0.4
"198","E003-H3K18ac LTR5_Hs LTR5_Hs_g2","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,9,9,"#6ADC97",0.22,5.34,2.49127771363705,0.65744525452268,0.15
"199","E003-H3K18ac LTR5_Hs LTR5_Hs_g3","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,8,8,"#DB6BC6",0.3,5.4,2.15556596894288,0.491853096329675,0.150943396226415
"200","E003-H3K18ac LTR5_Hs LTR5_Hs_g4","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,8,8,"#7FDED9",0,2.74,1.48813489124657,1.2668867313294,0.205128205128205
"201","E003-H3K18ac LTR5_Hs LTR5_Hs_g5","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,3,3,"#88AACF",1.24,3.3,1.74367544009888,-0.104336659814736,0.0833333333333333
"202","E003-H3K18ac LTR5_Hs LTR5_Hs_g6","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,2.39,1.58206488265472,-1.76128527336162,0
"203","E003-H3K18ac LTR5_Hs LTR5_Hs_g7","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,7,7,"#7BE94E",0,2.2,1.4070529413629,1.32192809488736,0.269230769230769
"204","E003-H3K18ac LTR5_Hs LTR5_Hs_g8","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,10,10,"#D6D4CD",0,1.57,1.15692905940029,2.09766325921814,0.416666666666667
"205","E003-H3K18ac LTR5_Hs LTR5_Hs_g9","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,5,5,"#D4DF64",0.04,1.81,1.18658324528025,1.09439237027495,0.217391304347826
"206","E003-H3K18ac LTR5_Hs LTR5_Hs_U","E003-H3K18ac","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,7,7,"black",0,1.47,1.12326184468145,1.69548895819005,0.333333333333333
"207","E003-H3K18ac LTR5A LTR5A_g1","E003-H3K18ac","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",2,11.18,3.33448464965546,-2.60644222813161,0.00675675675675676
"208","E003-H3K18ac LTR5A LTR5A_g2","E003-H3K18ac","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,3.73,1.57541080100372,-2.24184018356467,0
"209","E003-H3K18ac LTR5A LTR5A_g3","E003-H3K18ac","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,2.82,1.48650495111754,-1.93357263826102,0
"210","E003-H3K18ac LTR5A LTR5A_g4","E003-H3K18ac","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,1.1,0.937436866561092,-1.0703893278914,0
"211","E003-H3K18ac LTR5A LTR5A_g5","E003-H3K18ac","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,1.44,1.14873667983396,-1.28688114778816,0
"212","E003-H3K18ac LTR5A LTR5A_g6","E003-H3K18ac","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.99,0.926544574472728,-0.992768430768924,0
"213","E003-H3K18ac LTR5A LTR5A_U","E003-H3K18ac","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,1.48,1.06818074360574,-1.31034012061215,0
"214","E003-H3K18ac LTR5B LTR5B_g1","E003-H3K18ac","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,5.9,2.64575131106459,-2.78659636189081,0
"215","E003-H3K18ac LTR5B LTR5B_g10","E003-H3K18ac","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",1.58,1.48,1.13244171700986,-0.31034012061215,0.0666666666666667
"216","E003-H3K18ac LTR5B LTR5B_g2","E003-H3K18ac","LTR5B",375,"LTR5B_g2","Node54/100",55,2,2,"#D5A162",1.9,4.48,2.06206721813844,-0.869213392464646,0.0363636363636364
"217","E003-H3K18ac LTR5B LTR5B_g3","E003-H3K18ac","LTR5B",375,"LTR5B_g3","Node11/96",42,2,2,"#81E557",1.66,2.94,1.48269478935614,-0.393233128960495,0.0476190476190476
"218","E003-H3K18ac LTR5B LTR5B_g4","E003-H3K18ac","LTR5B",375,"LTR5B_g4","Node97/99",31,3,3,"#CEDCB2",1.62,3.48,1.32176802316848,-0.16349873228288,0.0967741935483871
"219","E003-H3K18ac LTR5B LTR5B_g5","E003-H3K18ac","LTR5B",375,"LTR5B_g5","Node63/97",30,2,2,"#D8DF6A",1.38,2.15,1.26630776414557,-0.0703893278913979,0.0666666666666667
"220","E003-H3K18ac LTR5B LTR5B_g6","E003-H3K18ac","LTR5B",375,"LTR5B_g6","Node98/98",30,4,4,"#D4BCCD",0.84,3.33,1.85893963475325,0.207561069935362,0.133333333333333
"221","E003-H3K18ac LTR5B LTR5B_g7","E003-H3K18ac","LTR5B",375,"LTR5B_g7","Node111/99",21,1,1,"#DC6B6D",1.66,1.67,1.24766448481419,-0.416839741912829,0.0476190476190476
"222","E003-H3K18ac LTR5B LTR5B_g8","E003-H3K18ac","LTR5B",375,"LTR5B_g8","Node57/100",21,4,4,"#74E0A9",0.22,1.81,1.30031076316705,0.831357964441161,0.19047619047619
"223","E003-H3K18ac LTR5B LTR5B_g9","E003-H3K18ac","LTR5B",375,"LTR5B_g9","Node50/98",20,3,3,"#B150DC",0.48,1.78,1.29941711874396,0.524915117051217,0.15
"224","E003-H3K18ac LTR5B LTR5B_U","E003-H3K18ac","LTR5B",375,"LTR5B_U","Ungrouped",42,3,3,"black",1.18,3.39,2.06409908931356,-0.134220939760634,0.0714285714285714
"225","E003-H3K27ac LTR5 LTR5_g0","E003-H3K27ac","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.26,0.484507455822379,-0.333423733725192,0
"226","E003-H3K27ac LTR5_Hs LTR5_Hs_g1","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,19,19,"#D5A263",0.42,15.15,4.13991411612474,0.3084658350808,0.0736434108527132
"227","E003-H3K27ac LTR5_Hs LTR5_Hs_g10","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,6,6,"#C6DDA4",0,0.64,0.785216948725419,2.09365910721424,0.4
"228","E003-H3K27ac LTR5_Hs LTR5_Hs_g11","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,5,5,"#DA605C",0,0.53,0.702880077993682,1.97143084780323,0.5
"229","E003-H3K27ac LTR5_Hs LTR5_Hs_g12","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,4,4,"#DCA4C6",0,0.51,0.577262785248039,1.72737954533701,0.4
"230","E003-H3K27ac LTR5_Hs LTR5_Hs_g2","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,11,11,"#6ADC97",0,3.29,1.695478240688,1.48398485299634,0.183333333333333
"231","E003-H3K27ac LTR5_Hs LTR5_Hs_g3","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,9,9,"#DB6BC6",0,3.72,1.5768527662609,1.08314123530025,0.169811320754717
"232","E003-H3K27ac LTR5_Hs LTR5_Hs_g4","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,5,5,"#7FDED9",0.06,1.68,1.22168950741391,1.16272950003811,0.128205128205128
"233","E003-H3K27ac LTR5_Hs LTR5_Hs_g5","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,3,3,"#88AACF",0.74,2.07,1.46511626042634,0.381761344404545,0.0833333333333333
"234","E003-H3K27ac LTR5_Hs LTR5_Hs_g6","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,2,2,"#B745E2",1.2,1.93,1.55865132065961,0.0340618360736332,0.0689655172413793
"235","E003-H3K27ac LTR5_Hs LTR5_Hs_g7","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,8,8,"#7BE94E",0,1.59,1.08334498828229,1.79697290353048,0.307692307692308
"236","E003-H3K27ac LTR5_Hs LTR5_Hs_g8","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,12,12,"#D6D4CD",0,1,1.0150384378451,2.70043971814109,0.5
"237","E003-H3K27ac LTR5_Hs LTR5_Hs_g9","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,7,7,"#D4DF64",0,1.22,0.970056751437823,1.84944032342462,0.304347826086957
"238","E003-H3K27ac LTR5_Hs LTR5_Hs_U","E003-H3K27ac","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,9,9,"black",0,1.07,0.956160250294073,2.27229732716276,0.428571428571429
"239","E003-H3K27ac LTR5A LTR5A_g1","E003-H3K27ac","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",2,7.55,2.45515331044271,-2.09592441999854,0.00675675675675676
"240","E003-H3K27ac LTR5A LTR5A_g2","E003-H3K27ac","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,1.58,1.10261397404421,-1.36737106564853,0
"241","E003-H3K27ac LTR5A LTR5A_g3","E003-H3K27ac","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,1.53,1.36666666666667,-1.33913738491959,0
"242","E003-H3K27ac LTR5A LTR5A_g4","E003-H3K27ac","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.65,0.79613967608604,-0.722466024471091,0
"243","E003-H3K27ac LTR5A LTR5A_g5","E003-H3K27ac","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.99,1.03957061843199,-0.992768430768924,0
"244","E003-H3K27ac LTR5A LTR5A_g6","E003-H3K27ac","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.55,0.625630994607957,-0.632268215499513,0
"245","E003-H3K27ac LTR5A LTR5A_U","E003-H3K27ac","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.84,0.800504891183108,-0.879705766282288,0
"246","E003-H3K27ac LTR5B LTR5B_g1","E003-H3K27ac","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,3.79,1.93998333846849,-2.26002565596146,0
"247","E003-H3K27ac LTR5B LTR5B_g10","E003-H3K27ac","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",1.16,0.77,0.81470078785857,0.176250639691727,0.0666666666666667
"248","E003-H3K27ac LTR5B LTR5B_g2","E003-H3K27ac","LTR5B",375,"LTR5B_g2","Node54/100",55,4,4,"#D5A162",0.66,2.92,1.44025811379191,0.351074440546879,0.0727272727272727
"249","E003-H3K27ac LTR5B LTR5B_g3","E003-H3K27ac","LTR5B",375,"LTR5B_g3","Node11/96",42,2,2,"#81E557",1.36,2.15,1.55942879985531,-0.0703893278913979,0.0476190476190476
"250","E003-H3K27ac LTR5B LTR5B_g4","E003-H3K27ac","LTR5B",375,"LTR5B_g4","Node97/99",31,7,7,"#CEDCB2",0.02,2.68,1.3698042328609,1.12029423371771,0.225806451612903
"251","E003-H3K27ac LTR5B LTR5B_g5","E003-H3K27ac","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,1.73,1.33979494888229,-1.44890095114513,0
"252","E003-H3K27ac LTR5B LTR5B_g6","E003-H3K27ac","LTR5B",375,"LTR5B_g6","Node98/98",30,5,5,"#D4BCCD",0.06,1.91,1.32645955441353,1.0439433475876,0.166666666666667
"253","E003-H3K27ac LTR5B LTR5B_g7","E003-H3K27ac","LTR5B",375,"LTR5B_g7","Node111/99",21,3,3,"#DC6B6D",0.2,1.3,1.03961919990354,0.79836613883035,0.142857142857143
"254","E003-H3K27ac LTR5B LTR5B_g8","E003-H3K27ac","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,1.42,1.25673940790998,-1.27500704749987,0
"255","E003-H3K27ac LTR5B LTR5B_g9","E003-H3K27ac","LTR5B",375,"LTR5B_g9","Node50/98",20,2,2,"#B150DC",0.56,1.13,1.06035061858964,0.494109070270043,0.1
"256","E003-H3K27ac LTR5B LTR5B_U","E003-H3K27ac","LTR5B",375,"LTR5B_U","Ungrouped",42,4,4,"black",0.32,2.01,1.38166200606006,0.732164607902385,0.0952380952380952
"257","E003-H3K27me3 LTR5 LTR5_g0","E003-H3K27me3","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.25,0.5,-0.321928094887362,0
