"","iPSC","NPC"
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr8:88763977_88764190",0.95409127308355,1.15406154032427
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr8:91670046_91670231",1.81954989732969,1.65573286655725
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr8_gl000196_random:19161_19421",0.499823683416962,0.877111857544021
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:100383678_100383863",1.00165496411537,1.08473092394891
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:104147725_104147923",0.943462130214807,1.23647017463996
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:105118224_105118460",0.822918982251264,1.4409376393388
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:118309605_118309836",1.11769616795082,1.29022591849158
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:122847747_122847945",1.59750271023553,2.09102501917145
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:140986745_140986976",1.26042260497345,1.06624723897228
"hg19_MER11A_F1_260bp_371_630.frameSeq_chr9:79049541_79049737",1.04482349010138,1.90204503155875
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:102364633_102364891",0.708992592460875,1.4628717334293
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:112963865_112964049",1.25803152805979,1.14559367403734
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:116699437_116699696",0.84949543524476,0.809579308386355
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:117148035_117148288",1.23996351522145,0.840960977726875
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:119942040_119942254",1.59753751387044,1.60589340301147
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:124810275_124810507",1.74148069900907,1.03268111425678
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:126910153_126910382",2.42955613938602,2.33934822817592
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:129426009_129426194",1.18786267526212,1.33566887158757
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:152145470_152145665",1.05592885532049,1.14902670476782
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:27133753_27133984",1.58378142270961,1.1993881076693
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:64451397_64451655",0.806584646860643,1.06951278030343
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrX:72412473_72412672",1.07816323863319,0.645922103664777
"hg19_MER11A_F1_260bp_371_630.frameSeq_chrY:18020952_18021134",0.764428663846404,1.02152429499277
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:113101151_113101378",1.6535863683306,1.65849283692883
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:131915819_131916044",9.26027904097316,3.06746291703411
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:38007226_38007451",2.04167040629288,1.44201079500493
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:54265051_54265276",1.17867403324345,1.35264971243659
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:66120124_66120349",27.7116529931821,11.9938676208266
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:91380193_91380449",5.63597626071016,2.78188646720117
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:9496042_9496268",1.34346342568457,1.32528385804299
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr10:97560111_97560336",6.63196352943416,2.58803429820814
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:10905848_10906075",6.21688222272874,2.38118008698329
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:14705960_14706218",1.34423466767215,1.87731755069085
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:20560533_20560758",6.26601997837982,3.41463597860421
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:27157541_27157768",9.45854248213402,2.36835204031834
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:29127128_29127386",1.33341027234162,1.47107820660505
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:38111490_38111713",23.9879282138307,9.6239662809868
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:39515451_39515712",1.35162149432263,1.32875420438606
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:48349673_48349926",4.06346767391251,1.73889297222951
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:48656321_48656578",1.1929209090143,1.53460078431956
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:56594813_56595059",3.85322082794534,1.62114178560182
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:60053208_60053462",7.23915138809716,1.94239449296965
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:63348898_63349123",7.88572395715898,2.18737923531043
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:80898010_80898272",1.10593038855427,1.3781005088624
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:9473521_9473747",1.21263246705097,1.29713904543006
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr11:98029645_98029897",1.53511989019761,1.38429752617394
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:126349809_126350036",2.81133759133928,2.24556678899999
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:13206539_13206766",7.58581804638513,3.08706475838417
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:22707633_22707901",0.980602354358561,1.34775541414655
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:24012307_24012561",1.35893334187606,1.60225798557545
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:32101820_32102017",1.13250185983863,1.38187002530172
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:56837126_56837379",8.7738591965357,2.53538160901396
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:57247453_57247690",1.04101781685303,1.26320582245945
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:57276123_57276374",7.56344216396203,1.4895411560009
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:59089268_59089494",1.35562733384096,1.2164037097687
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:84840225_84840450",1.14724524638002,1.2618299392942
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:86803821_86804082",1.00236863231639,1.18812494434847
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr12:87849422_87849680",1.15882104344949,1.17123736900256
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:19209948_19210183",1.52792173694876,1.40601780843716
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:24513830_24514083",1.67025739272128,1.25111451915164
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:52883967_52884221",1.23186919508441,1.25566352636242
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:55999097_55999351",1.09320425539045,0.964889045333672
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:56198053_56198279",1.52282216053574,1.46991844767014
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:75757902_75758160",1.31712552143744,1.27626147368918
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:77684442_77684697",1.92934038644324,1.63590169035839
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:83182572_83182830",0.917683209917513,1.1758541399007
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:98445701_98445955",1.38980182949983,1.33315225216706
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:99793281_99793502",5.1588396025657,1.75197409342476
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:25813062_25813296",1.19712991474496,1.52609075452131
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:29975869_29976096",9.61536151936962,3.53259489419017
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:34750794_34750982",1.176343613766,1.34073062698916
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:46757406_46757656",1.18677780506441,1.21637572620595
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:47128826_47129052",1.09558911836749,1.26754575115621
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:53861181_53861433",1.28692455047922,1.53926100177158
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:82004502_82004728",6.3230297875669,2.75790620349583
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:87432778_87433003",1.51216999568565,1.91035991578035
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:91290054_91290321",1.24875833222925,1.86087419282616
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr15:85708169_85708394",5.79951847928577,1.71254652883877
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:20465146_20465372",5.72281754686127,2.96136866227589
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:20585160_20585386",5.33171754082379,2.76645618330705
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:20585160_20585386_shuffled_0",1.37347527147218,1.43871024741363
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:29794875_29795128",1.32496410430974,1.60054029912665
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:34278728_34278955",2.35240951803122,1.75815939642925
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:71595784_71596001",4.65817978021565,1.98904051710056
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr16:76371402_76371629",1.45691757307877,1.41815962945477
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr17:26013350_26013607",1.16509914763867,1.18580689432701
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr17:52204406_52204663",1.79947493017261,1.73131192041075
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr17:52342230_52342490",0.952336379895295,1.18705191764113
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr18:14423880_14424115",1.40222643607228,1.20725498462679
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr18:3004019_3004244",3.14489429567135,1.55602604099057
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr18:30159192_30159433",1.69344145883425,1.61761327556755
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr18:36219613_36219838",1.31263079909909,1.4411035049031
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr18:46771876_46772103",1.28780347153474,1.20787821872761
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr18:47768107_47768333",1.44930032558784,1.6192199256132
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr19:12528293_12528519",3.5742344997929,1.7106738333768
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr19:21531344_21531568",3.95305876899884,1.66698026027144
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr19:23531750_23532003",3.28599031547834,1.55650129838714
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr19:24379283_24379508",1.75184763742458,1.65739038966761
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr19:35061219_35061476",1.42594261039506,1.43046832754341
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr19:38306413_38306640",1.46427056800391,1.54183355002887
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:103019699_103019934",1.34799243915675,1.81696575164932
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:106901069_106901319",1.091242826712,1.24832310542805
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:145817926_145818151",1.55464046013466,1.4872353099553
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:147409417_147409642",1.31225659678695,1.51187988693601
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:161507098_161507324",36.4711613245656,3.22139898454915
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:161588523_161588749",5.85219552901072,2.20009996646012
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:184753072_184753318",2.39613340089113,2.01107737454767
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:185547621_185547880",0.905561069640836,1.26942397641484
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:219430974_219431234",1.10378361823617,1.77241615919891
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:47366968_47367192",1.55820499644224,1.24920910867761
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:79696582_79696805",2.45484527819021,1.78222931504305
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:83717276_83717537",1.16589484316146,1.40677473163867
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr1:93189464_93189689",3.26867463999239,1.49280152769694
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr21:14630950_14631186",1.30306231044578,1.68593831710263
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr21:15103139_15103374",1.67425257031303,1.56656396650819
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr21:15168296_15168522",1.8737779422181,1.44780975262987
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr21:19468862_19469114",4.15235761311627,2.13427766064947
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:117227407_117227660",1.02225380163199,1.28967059699043
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:124376175_124376400",6.92505237146101,1.88886904874314
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:133762140_133762394",1.56505063791148,1.85008427015429
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:133964451_133964677",6.01483479247211,2.11207990616574
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:147727224_147727477",4.53698182063086,2.28226287123989
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:153020310_153020537",1.62574928892319,1.72640503703594
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:173390506_173390760",3.69441061545018,2.22720838316929
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:180753589_180753842",1.09944249806817,1.52285343830144
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:185271933_185272160",2.05168197677647,1.609195989812
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:185871265_185871508",13.8851616160964,2.83608501660657
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:19815108_19815368",1.05699931420133,1.19844533999105
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:203597930_203598189",1.20773702990876,1.28795143271584
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:218426326_218426551",2.6675051169293,1.66573202850686
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:32008746_32008973",10.5422700626872,3.54010464152384
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:40017491_40017748",15.2990023073724,5.34992374956931
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:69487355_69487580",1.19353115147118,1.35221634533395
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:77341957_77342182",3.21196193403396,1.55129803267563
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:82036131_82036356",1.62849907141296,1.47193207773718
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:10210849_10211076",6.05223178034991,2.14528184796188
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:103283154_103283407",1.00141052311008,1.28571084977697
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:103809016_103809244",1.1884698435437,1.37707837526002
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:109302788_109303008",2.59957509742834,1.44125851496076
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:119607708_119607964",2.47761098809305,1.33832054944971
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:135676038_135676290",2.0026303234376,1.46916880861987
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:138264623_138264879",1.19508293866237,1.40791426180165
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:143790659_143790920",1.08856366258948,1.24254311928574
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:18491053_18491307",1.09557992548552,1.58416302550772
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:187403953_187404177",1.40183263527046,1.19315195877704
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:193131441_193131704",1.20534715690062,1.57973589468913
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:196260184_196260443",1.2715998607664,1.31034798511246
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:27093205_27093456",4.96832494291919,2.06367196004196
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:27278201_27278462",1.13589178450367,1.50024662920581
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:28582167_28582426",1.58942424559837,1.77072403125799
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:29435362_29435616",1.95107291254638,1.51004495618876
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:49178416_49178642",1.17753847184294,1.69572096958385
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:67980785_67981011",7.82644240441163,1.86399835629319
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:76365207_76365430",1.18558145865771,1.22961952270063
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:82669837_82670090",26.4996626954974,8.00404047607147
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr3:94579324_94579551",1.29041898507559,1.26865206947895
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:122389011_122389246",1.1112373731684,1.30100389317335
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:132417388_132417641",3.27733317835042,2.59869586114426
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:134199061_134199295",1.63736188699861,1.43882374300805
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:140553919_140554134",1.22743525372818,1.61119102838966
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:142776789_142777016",3.78178989849198,1.52274713624866
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:156812206_156812459",6.87342540400742,1.00848997178585
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:162212559_162212811",1.16007043941072,1.18963960203392
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:186778903_186779154",1.72801636528155,1.59992015278103
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:18972303_18972528",1.22924154118444,1.28365757470189
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:189772519_189772781",1.64997472794447,1.39197286117705
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:19003819_19004065",2.23393494493206,1.86965672647986
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:28633039_28633292",12.3394934357258,3.97473588601785
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:38340522_38340748",3.15546795957838,1.70870902830029
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:47992386_47992611",7.34089002069148,2.31678731599515
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:69569108_69569334",1.28137420937384,1.41300937140792
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:70057613_70057830",1.40741230178248,1.78586520981402
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:70064458_70064711",1.22058583379703,1.40795757351
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:73733203_73733435",1.51456374196795,1.96664788686165
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:86137907_86138165",1.2797487468468,1.3917628738817
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr4:99334030_99334290",1.03396645722629,1.50512906015234
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:103882782_103883008",3.61044701036966,1.77419377341437
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:13072972_13073231",1.22425516973175,1.19808832035834
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:155517489_155517741",4.2744863087671,2.20506096323393
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:158807010_158807236",1.35641452474318,1.2661797253638
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:163754124_163754378",1.17233982371937,1.46672965832208
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:166119806_166120020",1.54587262510646,1.34425983300716
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:83731789_83732015",1.08209810483197,0.96715922871854
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr5:90953814_90954048",1.28042464355764,1.21748209951353
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:111063885_111064111",1.41709094169123,1.49757735505549
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:115814514_115814723",16.3120386590629,6.02001751540981
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:120246004_120246272",1.17594170020077,1.14892428495591
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:148987430_148987690",1.04526594694732,1.30669101689867
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:149085871_149086080",1.79293348867608,1.46527957084744
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:158717875_158718129",1.26231984713887,1.74213731328786
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:30837199_30837425",13.5069281011654,4.37164523090988
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:33119861_33120121",1.06638549029243,1.14592892067276
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:41265060_41265286",9.06509104093946,2.65637371859689
"hg19_MER11A_F2_260bp_769_1028.frameSeq_chr6:46810210_46810436",1.15938969009249,1.68647889302321
